原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,鼓励,2.0,性障碍,性障碍,企业
,提升,2.0,主体作用,主体作用,研究
,投入,2.0,投入,投入,国际
,体系,2.0,体系,体系,自主
,风险,1.0,成为,成为,重要
,面向市场,1.0,提升,提升,体系
,需求,1.0,体制性,体制性,关键
,集成,1.0,,,
,降低,1.0,,,
,重要,1.0,,,
,重点,1.0,,,
,表明,1.0,,,
,经验,1.0,,,
,经济,1.0,,,
,第三,1.0,,,
,第一线,1.0,,,
,竞争力,1.0,,,
,科技,1.0,,,
,破除,1.0,,,
,研究,1.0,,,
,研发,1.0,,,
,着力,1.0,,,
,真正,1.0,,,
,省份,1.0,,,
,相结合,1.0,,,
,直接,1.0,,,
,特色产业,1.0,,,
,活动,1.0,,,
,条件,1.0,,,
,机制,1.0,,,
,服务中心,1.0,,,
,服务,1.0,,,
,敏感,1.0,,,
,政策,1.0,,,
,支撑,1.0,,,
,提高,1.0,,,
,推进,1.0,,,
,技术创新,1.0,,,
,技术,1.0,,,
,承担,1.0,,,
,才能,1.0,,,
,我们,1.0,,,
,成本,1.0,,,
,性障碍,1.0,,,
,强烈,1.0,,,
,强化,1.0,,,
,引导,1.0,,,
,开放型,1.0,,,
,建立,1.0,,,
,应用,1.0,,,
,平台,1.0,,,
,市场经济,1.0,,,
,市场,1.0,,,
,导向,1.0,,,
,处在,1.0,,,
,增强,1.0,,,
,坚持,1.0,,,
,块状,1.0,,,
,地区,1.0,,,
,地位,1.0,,,
,国际,1.0,,,
,国家,1.0,,,
,只有,1.0,,,
,动力,1.0,,,
,力量,1.0,,,
,制定,1.0,,,
,利益,1.0,,,
,创新能力,1.0,,,
,创新型,1.0,,,
,决策,1.0,,,
,冲动,1.0,,,
,关键,1.0,,,
,充分发挥,1.0,,,
,体制性,1.0,,,
,产学研,1.0,,,
,主体作用,1.0,,,
,中小企业,1.0,,,
,一个,1.0,,,
,,,,,
第四，坚持把自主创新与品牌战略结合起来，推动品牌大省建设。对品牌资源的创造、占有和运用，以及知名品牌的多少、品牌经济的发展水平，越来越成为一个国家或地区竞争力和综合实力的显著标志。而提高自主创新能力、拥有自主知识产权是自主品牌建设的核心，离开了自主创新和自主知识产权，品牌就成了无源之水、无本之木。近年来，我省积极实施品牌战略，品牌的数量和整体水平不断提高，品牌企业的竞争力不断增强，品牌经济的效益日趋显现。我们要把推动自主创新和实施品牌战略结合起来，积极推进“品牌大省”建设，以品牌战略带动自主创新，以自主创新支撑品牌战略。要切实抓好商标、质量、标准、管理等品牌基础工作，实行有计划、有重点的品牌培育发展制度，着力提高企业的创牌能力。要依托块状经济优势，积极培育和发展区域品牌，加快块状经济向创新型产业集群的方向发展。要充分发挥品牌集聚要素、整合资源的重要作用，逐步实现由初级简单生产和贴牌生产为主向自主创新、自有品牌为主转变，提高产品的技术含量和附加值，尽快形成一批以自主创新为支撑、以知名品牌为标志、具有较强竞争力的优势企业、企业集团和产业集群，努力创建若干个拥有自主知识产权、具有较强国际竞争力和影响力的知名品牌。要积极实施知识产权和标准化战略，大力推进技术专利化，专利标准化，标准产业化。,品牌,14.0,品牌,品牌,创新
,自主,12.0,自主,自主,发展
,创新,7.0,品牌战略,品牌战略,技术
,品牌战略,5.0,创新,创新,建设
,经济,4.0,知识产权,知识产权,经济
,竞争力,4.0,知名品牌,知名品牌,国家
,积极,4.0,竞争力,竞争力,推动
,知识产权,4.0,大省,大省,加快
,提高,4.0,积极,积极,产业
,发展,4.0,提高,提高,我们
,企业,4.0,块状,块状,战略
,知名品牌,3.0,集群,集群,企业
,建设,3.0,企业,企业,国际
,实施,3.0,标准化,标准化,自主
,集群,2.0,专利,专利,重要
,较强,2.0,,,
,起来,2.0,,,
,资源,2.0,,,
,结合,2.0,,,
,生产,2.0,,,
,水平,2.0,,,
,标准化,2.0,,,
,标准,2.0,,,
,支撑,2.0,,,
,推进,2.0,,,
,推动,2.0,,,
,拥有,2.0,,,
,大省,2.0,,,
,培育,2.0,,,
,块状,2.0,,,
,具有,2.0,,,
,优势,2.0,,,
,产业,2.0,,,
,为主,2.0,,,
,专利,2.0,,,
,不断,2.0,,,
,集聚,1.0,,,
,集团,1.0,,,
,附加值,1.0,,,
,重要,1.0,,,
,重点,1.0,,,
,逐步,1.0,,,
,近年来,1.0,,,
,运用,1.0,,,
,转变,1.0,,,
,越来越,1.0,,,
,贴牌,1.0,,,
,质量,1.0,,,
,计划,1.0,,,
,要素,1.0,,,
,若干个,1.0,,,
,自有,1.0,,,
,能力,1.0,,,
,综合,1.0,,,
,管理,1.0,,,
,简单,1.0,,,
,第四,1.0,,,
,离开,1.0,,,
,着力,1.0,,,
,核心,1.0,,,
,标志,1.0,,,
,显著标志,1.0,,,
,显现,1.0,,,
,日趋,1.0,,,
,无源之水,1.0,,,
,无本之木,1.0,,,
,方向,1.0,,,
,整合,1.0,,,
,整体,1.0,,,
,数量,1.0,,,
,效益,1.0,,,
,抓好,1.0,,,
,技术含量,1.0,,,
,技术,1.0,,,
,战略,1.0,,,
,我省,1.0,,,
,我们,1.0,,,
,成为,1.0,,,
,影响力,1.0,,,
,形成,1.0,,,
,带动,1.0,,,
,工作,1.0,,,
,尽快,1.0,,,
,实行,1.0,,,
,实现,1.0,,,
,实力,1.0,,,
,大力,1.0,,,
,多少,1.0,,,
,增强,1.0,,,
,基础,1.0,,,
,坚持,1.0,,,
,地区,1.0,,,
,国际,1.0,,,
,国家,1.0,,,
,商标,1.0,,,
,占有,1.0,,,
,区域,1.0,,,
,努力,1.0,,,
,加快,1.0,,,
,制度,1.0,,,
,初级,1.0,,,
,创造,1.0,,,
,创牌,1.0,,,
,创新能力,1.0,,,
,创新型,1.0,,,
,创建,1.0,,,
,切实,1.0,,,
,充分发挥,1.0,,,
,依托,1.0,,,
,作用,1.0,,,
,以及,1.0,,,
,产品,1.0,,,
,产业化,1.0,,,
,一批,1.0,,,
,一个,1.0,,,
,,,,,
第五，坚持改革创新、开放集成，进一步增强自主创新的动力和活力。一个国家、一个地区自主创新的能力，从根本上说，取决于它集聚、配置和激活创新要素的水平。以开放的思路、市场的办法集聚和配置创新要素，推动科技进步与创新，是我省科技工作的一大特点和优势。完善的体制催生创新动力，健全的机制激发创新活力。建设创新型省份，要继续抓好体制机制创新，建立健全技术创新机制和现代知识产权制度，降低企业技术创新成本，增强企业技术创新动力。深化科研体制改革，鼓励发展民营科研机构，做强做大一批重点科研院所。加快高校重点学科建设，支持浙江大学和中国美术学院向世界一流大学发展，支持有条件的省属高校建设成为研究型大学或教学研究型大学，大力发展职业技术教育。深化科技管理体制改革，优化科技经费使用结构，提高科技经费的使用绩效。充分发挥市场在配置科技资源中的基础性作用，优化科技资源配置，加快科技成果转化，促进技术、市场与资本的紧密结合，进一步解决好科技与经济“两张皮”的问题。自主创新，绝不排斥开放与集成，也不否定引进先进技术，更不是要关起门来自己一切从头干起，而是要充分利用对外开放的有利条件，站在人类优秀文明的基石上，瞄准世界科技发展的最前沿，揽四方菁华，纳八面来风。要在全国乃至全球范围配置创新资源，为我所用，以开放促创新。积极整合现有技术，推进集成创新，鼓励企业在引进国外先进技术的同时，切实抓好消化、吸收和再创新工作。紧紧把握大力加强对外科技交流与合作，联合建设长三角一体化的区域创新体系，继续引进大院名校，有重点地培育一批自主创新能力居全国同行前列的科研机构，建设一批国家和省部级重点实验室和试验基地，不断集聚和增强科技创新力量。,创新,16.0,创新,创新,创新
,科技,9.0,科技,科技,科技
,技术,5.0,自主,自主,发展
,建设,5.0,开放,开放,技术
,配置,4.0,技术创新,技术创新,建设
,自主,4.0,集聚,集聚,经济
,开放,4.0,集成,集成,国家
,集聚,3.0,建设,建设,推动
,集成,3.0,配置,配置,加快
,重点,3.0,技术,技术,合作
,机制,3.0,研究型,研究型,世界
,技术创新,3.0,引进,引进,企业
,引进,3.0,一批,一批,自主
,市场,3.0,机制,机制,体系
,增强,3.0,科研机构,科研机构,推进
,发展,3.0,,,
,动力,3.0,,,
,企业,3.0,,,
,一批,3.0,,,
,鼓励,2.0,,,
,高校,2.0,,,
,进一步,2.0,,,
,资源,2.0,,,
,要素,2.0,,,
,经费,2.0,,,
,科研机构,2.0,,,
,研究型,2.0,,,
,深化,2.0,,,
,活力,2.0,,,
,支持,2.0,,,
,工作,2.0,,,
,大学,2.0,,,
,国家,2.0,,,
,加快,2.0,,,
,全国,2.0,,,
,先进,2.0,,,
,使用,2.0,,,
,体制改革,2.0,,,
,体制,2.0,,,
,优化,2.0,,,
,世界,2.0,,,
,一个,2.0,,,
,降低,1.0,,,
,问题,1.0,,,
,长三角,1.0,,,
,重点学科,1.0,,,
,转化,1.0,,,
,资源配置,1.0,,,
,资本,1.0,,,
,试验,1.0,,,
,解决,1.0,,,
,菁华,1.0,,,
,范围,1.0,,,
,自己,1.0,,,
,能力,1.0,,,
,联合,1.0,,,
,职业,1.0,,,
,而是,1.0,,,
,绩效,1.0,,,
,继续抓好,1.0,,,
,继续,1.0,,,
,绝不,1.0,,,
,结构,1.0,,,
,经济,1.0,,,
,紧紧,1.0,,,
,紧密结合,1.0,,,
,管理,1.0,,,
,第五,1.0,,,
,积极,1.0,,,
,科研院所,1.0,,,
,科研,1.0,,,
,科技进步,1.0,,,
,科技成果,1.0,,,
,科技交流,1.0,,,
,知识产权,1.0,,,
,瞄准,1.0,,,
,省部级,1.0,,,
,省属,1.0,,,
,省份,1.0,,,
,现有,1.0,,,
,现代,1.0,,,
,特点,1.0,,,
,激活,1.0,,,
,激发,1.0,,,
,消化,1.0,,,
,浙江大学,1.0,,,
,水平,1.0,,,
,民营,1.0,,,
,条件,1.0,,,
,有利条件,1.0,,,
,最前沿,1.0,,,
,文明,1.0,,,
,整合,1.0,,,
,教育,1.0,,,
,教学,1.0,,,
,改革,1.0,,,
,提高,1.0,,,
,推进,1.0,,,
,推动,1.0,,,
,排斥,1.0,,,
,抓好,1.0,,,
,把握,1.0,,,
,我省,1.0,,,
,成本,1.0,,,
,成为,1.0,,,
,思路,1.0,,,
,建立健全,1.0,,,
,干起,1.0,,,
,对外开放,1.0,,,
,对外,1.0,,,
,实验室,1.0,,,
,完善,1.0,,,
,大院,1.0,,,
,大力发展,1.0,,,
,大力加强,1.0,,,
,基础性,1.0,,,
,基石,1.0,,,
,基地,1.0,,,
,培育,1.0,,,
,坚持,1.0,,,
,地区,1.0,,,
,国外,1.0,,,
,四方,1.0,,,
,吸收,1.0,,,
,否定,1.0,,,
,名校,1.0,,,
,同行,1.0,,,
,同时,1.0,,,
,合作,1.0,,,
,取决于,1.0,,,
,区域,1.0,,,
,办法,1.0,,,
,力量,1.0,,,
,前列,1.0,,,
,制度,1.0,,,
,创新能力,1.0,,,
,创新型,1.0,,,
,切实,1.0,,,
,关起门来,1.0,,,
,八面来风,1.0,,,
,全球,1.0,,,
,充分发挥,1.0,,,
,充分利用,1.0,,,
,催生,1.0,,,
,健全,1.0,,,
,做强,1.0,,,
,促进,1.0,,,
,作用,1.0,,,
,体系,1.0,,,
,优秀,1.0,,,
,优势,1.0,,,
,从根本上,1.0,,,
,从头,1.0,,,
,人类,1.0,,,
,乃至,1.0,,,
,为我所用,1.0,,,
,中国美术学院,1.0,,,
,两张皮,1.0,,,
,不是,1.0,,,
,不断,1.0,,,
,一流大学,1.0,,,
,一大,1.0,,,
,一切,1.0,,,
,一体化,1.0,,,
,,,,,
第六，坚持以人才为本，建设造就一支结构合理、素质优良、实力强劲的创新人才队伍。自主创新，人才为先，人才为本。人才是最宝贵、最重要的战略资源。从一定意义上说，自然资源是有限的，而人类的智力资源是无限的，谁拥有一流的创新人才，谁就拥有一流的发展优势。因此，建设创新型省份，关键是要培养造就大批高素质的具有蓬勃创新精神的科技人才，努力形成人才辈出的局面，让自主创新的源泉充分涌流。各级领导干部要强化人才资源是第一资源的意识，做到求贤若渴，爱才如命，惜才如金，唯才是用，以强烈的责任感和紧迫感来培养造就和使用好人才。认真贯彻尊重劳动、尊重知识、尊重人才、尊重创造的方针，全面实施人才强省战略，加快推进“百千万科技创新人才工程”和“创新领军人才计划”，努力建设一支规模宏大、结构合理、素质优良的创新型人才队伍。继续把教育放在优先发展的战略位置，加快教育结构调整，全面实施素质教育，深化教育体制改革，培养更具创新能力的人才。高度重视人才引进，拆除围墙，降低门槛，敞开大门，开辟“绿色通道”，积极吸引各类创新人才特别是海外留学人员来浙江工作、为浙江服务。完善人才激励机制，更好地落实和完善技术要素参与分配的政策，加大科技奖励力度，充分调动创新人才和科技人员的积极性、创造性。希望广大科技工作者做自主创新的先锋，做拼搏奉献的楷模，努力在创新型省份建设中建功立业。对于广大科技工作者，各级党委、政府要在政治上多关心，工作上多支持，生活上多解决实际问题，待遇上适当倾斜，努力为他们施展聪明才智创造机会和提供舞台。,人才,14.0,人才,人才,创新
,创新,10.0,创新,创新,科技
,科技,4.0,创新型,创新型,发展
,建设,4.0,造就,造就,技术
,努力,4.0,努力,努力,建设
,造就,3.0,为本,为本,加快
,资源,3.0,科技,科技,人才
,自主,3.0,人才队伍,人才队伍,战略
,教育,3.0,结构合理,结构合理,自主
,战略,3.0,自主,自主,重要
,培养,3.0,全面实施,全面实施,关键
,创新型,3.0,培养,培养,推进
,结构合理,2.0,建设,建设,坚持
,素质,2.0,战略,战略,人类
,省份,2.0,教育,教育,优势
,浙江,2.0,,,
,拥有,2.0,,,
,广大,2.0,,,
,工作者,2.0,,,
,工作,2.0,,,
,尊重,2.0,,,
,完善,2.0,,,
,加快,2.0,,,
,创造,2.0,,,
,全面实施,2.0,,,
,优良,2.0,,,
,人才队伍,2.0,,,
,为本,2.0,,,
,一流,2.0,,,
,一支,2.0,,,
,高素质,1.0,,,
,高度重视,1.0,,,
,领导,1.0,,,
,领军,1.0,,,
,降低,1.0,,,
,问题,1.0,,,
,门槛,1.0,,,
,重要,1.0,,,
,适当,1.0,,,
,责任感,1.0,,,
,认真贯彻,1.0,,,
,计划,1.0,,,
,解决,1.0,,,
,规模宏大,1.0,,,
,要素,1.0,,,
,蓬勃,1.0,,,
,落实,1.0,,,
,舞台,1.0,,,
,自然资源,1.0,,,
,聪明才智,1.0,,,
,绿色通道,1.0,,,
,继续,1.0,,,
,结构调整,1.0,,,
,紧迫感,1.0,,,
,素质教育,1.0,,,
,精神,1.0,,,
,第六,1.0,,,
,第一,1.0,,,
,积极性,1.0,,,
,积极,1.0,,,
,科技人才,1.0,,,
,科技人员,1.0,,,
,百千万,1.0,,,
,留学人员,1.0,,,
,生活,1.0,,,
,特别,1.0,,,
,爱才如命,1.0,,,
,激励机制,1.0,,,
,源泉,1.0,,,
,深化,1.0,,,
,涌流,1.0,,,
,海外,1.0,,,
,求贤若渴,1.0,,,
,楷模,1.0,,,
,机会,1.0,,,
,服务,1.0,,,
,有限,1.0,,,
,更好,1.0,,,
,更具,1.0,,,
,智力,1.0,,,
,无限,1.0,,,
,施展,1.0,,,
,方针,1.0,,,
,敞开大门,1.0,,,
,政策,1.0,,,
,政府,1.0,,,
,放在,1.0,,,
,支持,1.0,,,
,提供,1.0,,,
,推进,1.0,,,
,拼搏,1.0,,,
,拆除,1.0,,,
,技术,1.0,,,
,意识,1.0,,,
,意义,1.0,,,
,待遇,1.0,,,
,形成,1.0,,,
,强省,1.0,,,
,强烈,1.0,,,
,强化,1.0,,,
,强劲,1.0,,,
,引进,1.0,,,
,开辟,1.0,,,
,建功立业,1.0,,,
,干部,1.0,,,
,希望,1.0,,,
,工程,1.0,,,
,局面,1.0,,,
,尊重知识,1.0,,,
,尊重人才,1.0,,,
,对于,1.0,,,
,实际,1.0,,,
,实力,1.0,,,
,宝贵,1.0,,,
,如金,1.0,,,
,奖励,1.0,,,
,奉献,1.0,,,
,大批,1.0,,,
,坚持,1.0,,,
,在政治上,1.0,,,
,围墙,1.0,,,
,因此,1.0,,,
,唯才,1.0,,,
,吸引,1.0,,,
,各级党委,1.0,,,
,各级,1.0,,,
,各类,1.0,,,
,发展,1.0,,,
,参与,1.0,,,
,劳动,1.0,,,
,加大,1.0,,,
,力度,1.0,,,
,创造性,1.0,,,
,创新能力,1.0,,,
,分配,1.0,,,
,具有,1.0,,,
,关键,1.0,,,
,关心,1.0,,,
,先锋,1.0,,,
,充分调动,1.0,,,
,充分,1.0,,,
,做到,1.0,,,
,倾斜,1.0,,,
,使用,1.0,,,
,体制改革,1.0,,,
,位置,1.0,,,
,优势,1.0,,,
,优先发展,1.0,,,
,他们,1.0,,,
,人类,1.0,,,
,人才辈出,1.0,,,
,人才资源,1.0,,,
,为先,1.0,,,
,一定,1.0,,,
,,,,,
党的十六大以来，我们在以胡锦涛同志为总书记的党中央领导下，以科学发展观统领全局，坚持“干在实处、走在前列”，在推进浙江全面发展跃上新台阶的同时，“三农”工作也取得了突破性进展。,领导,1.0,十六大,十六大,发展
,进展,1.0,实处,实处,我们
,跃上,1.0,跃上,跃上,科学
,胡锦涛,1.0,新台阶,新台阶,推进
,统领,1.0,突破性,突破性,坚持
,突破性,1.0,三农,三农,工作
,科学,1.0,全局,全局,全面
,浙江,1.0,发展观,发展观,取得
,新台阶,1.0,总书记,总书记,领导
,推进,1.0,胡锦涛,胡锦涛,同时
,我们,1.0,党中央,党中央,以来
,总书记,1.0,统领,统领,浙江
,工作,1.0,前列,前列,党中央
,实处,1.0,进展,进展,前列
,坚持,1.0,同志,同志,全局
,同时,1.0,,,
,同志,1.0,,,
,取得,1.0,,,
,发展观,1.0,,,
,发展,1.0,,,
,十六大,1.0,,,
,前列,1.0,,,
,全面,1.0,,,
,全局,1.0,,,
,党中央,1.0,,,
,以来,1.0,,,
,三农,1.0,,,
,,,,,
发展农村现代产业，需要着力转变农业增长方式，用现代发展理念指导农业，用现代生产要素投入农业，用现代生产方式改造农业。要抓住当前科技进步、产业重组、生产要素转移加快的极好机遇，建立现代生产要素流向农业、现代生产方式改造农业的机制，进一步加大“科技兴农”的力度。包括制定支持工商企业投资农业，鼓励现代经营管理方式改造农业，引导资本、技术、人才等要素流向农业，鼓励利用国际国内资源，在更广领域上促进农业资源的优化配置等政策措施，促进农业与工业、农业与服务业的融合，提高农业的产业化、国际化、现代化水平。我省民营经济发达，民营企业大多来自农村又乐于反哺农业。我们要积极调动这方面的积极性，充分发挥这方面的优势。当前，要继续以发展高效生态农业为主攻方向，加快建设农村现代产业体系，集中力量培育一批有比较优势、有竞争力的农业主导产业，形成一批区域化布局、产业化经营、品牌化产品的特色农业块状经济，形成一批带动能力强的农业龙头企业，全面实现传统农业向现代农业的转变。同时，进一步高度重视提高粮食生产、流通、储备和调控能力，做到“产粮于田”、“购粮于市”、“储粮于库”、“稳粮安民”。,农业,18.0,农业,农业,发展
,现代,8.0,现代,现代,技术
,要素,4.0,要素,要素,建设
,生产,4.0,改造,改造,经济
,改造,3.0,一批,一批,加快
,发展,3.0,农村,农村,产业
,农村,3.0,生产,生产,我们
,产业,3.0,产业,产业,领域
,一批,3.0,产业化,产业化,人才
,鼓励,2.0,生产方式,生产方式,国际
,进一步,2.0,流向,流向,体系
,这方面,2.0,这方面,这方面,农业
,转变,2.0,科技兴农,科技兴农,提高
,资源,2.0,鼓励,鼓励,优势
,能力,2.0,转变,转变,资源
,经营,2.0,,,
,经济,2.0,,,
,生产方式,2.0,,,
,流向,2.0,,,
,方式,2.0,,,
,提高,2.0,,,
,形成,2.0,,,
,当前,2.0,,,
,加快,2.0,,,
,促进,2.0,,,
,优势,2.0,,,
,产业化,2.0,,,
,龙头企业,1.0,,,
,高效,1.0,,,
,高度重视,1.0,,,
,领域,1.0,,,
,需要,1.0,,,
,集中力量,1.0,,,
,重组,1.0,,,
,配置,1.0,,,
,转移,1.0,,,
,资本,1.0,,,
,购粮,1.0,,,
,调控,1.0,,,
,调动,1.0,,,
,融合,1.0,,,
,继续,1.0,,,
,粮食,1.0,,,
,管理,1.0,,,
,竞争力,1.0,,,
,稳粮,1.0,,,
,积极性,1.0,,,
,积极,1.0,,,
,科技进步,1.0,,,
,科技兴农,1.0,,,
,着力,1.0,,,
,生态农业,1.0,,,
,理念,1.0,,,
,现代化,1.0,,,
,现代农业,1.0,,,
,特色,1.0,,,
,流通,1.0,,,
,水平,1.0,,,
,民营企业,1.0,,,
